,Akkermansia muciniphila [1008],Prevotella timonensis [1058],Prevotella buccalis [1059],Prevotella oralis [1060],unnamed Prevotella sp. oral taxon 299 [1061],unnamed Prevotella sp. oral taxon 317 [1062],unnamed Prevotella sp. oral taxon 472 [1063],Prevotella marshii [1064],Prevotella buccae [1065],Prevotella bergensis [1066],Prevotella dentalis [1067],Prevotella multisaccharivorax [1068],Prevotella nigrescens [1069],Prevotella pallens [1070],Prevotella disiens [1071],Prevotella denticola [1072],Prevotella multiformis [1073],Prevotella melaninogenica [1074],Prevotella veroralis [1075],Prevotella bivia [1076],Prevotella amnii [1077],Prevotella oris [1078],Prevotella salivae [1079],Prevotella oulorum [1080],Prevotella copri [1081],Prevotella bryantii [1082],Prevotella ruminicola [1083],Paraprevotella xylaniphila [1087],Prevotella tannerae [1112],unidentified eubacterium SCB49 [1145],Eubacterium biforme [1275],Eubacterium cylindroides [1276],Eubacterium dolichum [1280],Streptococcus criceti [1371],Streptococcus downei [1372],Streptococcus mutans [1373],Streptococcus macacae [1374],Streptococcus thermophilus [1375],Streptococcus vestibularis [1376],Streptococcus salivarius [1377],unnamed Streptococcus sp. C150 [1378],Streptococcus gallolyticus [1379],Streptococcus infantarius [1380],Streptococcus equinus [1381],Streptococcus equi [1382],Streptococcus parauberis [1383],Streptococcus ictaluri [1384],Streptococcus porcinus [1385],Streptococcus pseudoporcinus [1386],Streptococcus uberis [1387],Streptococcus agalactiae [1388],Streptococcus pyogenes [1389],Streptococcus dysgalactiae [1390],Streptococcus urinalis [1391],Streptococcus suis [1392],Streptococcus anginosus [1393],Streptococcus anginosus [1394],Streptococcus constellatus [1395],Streptococcus cristatus [1396],Streptococcus sanguinis [1397],Streptococcus gordonii [1398],unnamed Streptococcus sp. oral taxon 056 [1399],Streptococcus pneumoniae [1400],Streptococcus pseudopneumoniae [1401],Streptococcus mitis [1402],Streptococcus mitis [1403],Streptococcus mitis [1404],unnamed Streptococcus sp. M334 [1405],Streptococcus mitis [1406],unnamed Streptococcus sp. M143 [1407],Streptococcus mitis [1408],Streptococcus mitis [1409],Streptococcus oralis [1410],Streptococcus oralis [1411],Streptococcus sanguinis [1412],unnamed Streptococcus sp. oral taxon 071 [1413],Streptococcus mitis [1414],Streptococcus infantis [1415],Streptococcus infantis [1416],Streptococcus infantis [1417],Streptococcus infantis [1418],Streptococcus peroris [1419],Streptococcus australis [1420],Streptococcus parasanguinis [1421],Fusobacterium gonidiaformans [1476],unnamed Fusobacterium sp. D12 [1477],Fusobacterium periodonticum [1478],Fusobacterium nucleatum [1479],Fusobacterium nucleatum [1480],unclassified Fusobacterium [1481],unclassified Fusobacterium [1482],Fusobacterium ulcerans [1483],Fusobacterium varium [1484],Fusobacterium mortiferum [1485],Peptostreptococcus stomatis [1530],Peptostreptococcus anaerobius [1531],[Eubacterium] yurii [1536],Eubacterium saphenum [1563],Eubacterium siraeum [1564],Faecalibacterium prausnitzii [1574],Faecalibacterium prausnitzii [1575],Faecalibacterium prausnitzii [1576],Faecalibacterium prausnitzii [1577],Eubacterium limosum [1582],Lachnospiraceae oral taxon 107 [1590],Eubacterium saburreum [1591],Eubacterium hallii [1597],unnamed Lachnospiraceae bacterium 1_4_56FAA [1612],unclassified Lachnospiraceae [1614],unnamed Lachnospiraceae bacterium 2_1_46FAA [1615],unnamed Lachnospiraceae bacterium 3_1_57FAA_CT1 [1624],Eubacterium eligens [1627],Eubacterium ventriosum [1629],Eubacterium rectale [1630],Roseburia intestinalis [1631],Roseburia inulinivorans [1632],Roseburia hominis [1633],Eubacterium cellulosolvens [1636],Escherichia coli [390],Escherichia albertii [391],Bifidobacterium animalis [967],Bifidobacterium bifidum [968],Bifidobacterium breve [969],Bifidobacterium longum [970],Bifidobacterium dentium [971],Bifidobacterium adolescentis [972],Bifidobacterium catenulatum-Bifidobacterium pseudocatenulatum complex [973],Bifidobacterium angulatum [974],Bifidobacterium gallicum [975]
CCIS12370844ST-4-0,0.002623449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000300557,0.0,0.0,0.0,0.0,0.0,0.0,0.021827819,0.0,0.0,0.0,0.0,0.000574303,0.0,0.0,0.00012281,0.0,0.0,6.75e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001333608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2532661,0.0,0.0,0.0,0.0,0.000250562,0.0,0.0,0.0,0.0,0.0,0.000252196,0.0,0.0,0.0,0.005459328,0.000589847,0.000247365,0.001517791,0.0,0.0,0.0,0.000444639,0.00051096,0.0,0.0,0.0,0.001213693,0.001384609,0.008380287,0.000640621,0.005148178,0.0,0.0,0.0,0.0,0.0,0.000234842,0.0,0.000309994,0.0,0.000140206,0.000361634,0.000111998,0.0
CCIS72607085ST-4-0,0.082743903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82e-06,0.0,0.0,0.0,0.0,0.001763185,0.0,0.0,0.0,0.0,0.0,9.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.023743324,7.43e-05,0.000168663,1.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000282474,0.000391469,0.000284304,0.000265855,0.000581481,0.0,0.0,0.000140292,1.81e-05,0.0,0.0,0.0,0.0,0.000233551,0.00302292,0.014050029,0.000308404,9.18e-06,0.0,0.02794625,0.0,1.11e-05,0.0,0.000146662,0.004902673,0.0,0.000183477,0.00025482,0.0,0.0
CCIS46047672ST-4-0,0.000192274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98e-06,8.92e-06,0.0,0.0,2.2e-05,0.0,0.0,0.0,0.0,5.88e-05,0.0,0.0,0.0,0.0,0.0,7.35e-06,3.59e-05,0.0,0.0,0.0,1.14e-05,0.0,0.002186015,0.000357571,0.000528402,6.25e-06,0.000279048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003540105,0.001088637,0.000230291,7.84e-05,0.000104941,0.000218987,1.87e-06,1.16e-05,0.0,4.25e-06,0.0,5.53e-06,2.39e-06,3.12e-05,4.67e-06,2.35e-05,0.0,4.19e-05,1.9e-05,3.89e-05,1.36e-05,2.02e-05,1.85e-05,3.15e-05,3.02e-05,5.73e-05,0.0,0.000116786,0.000713675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031914734,0.000109713,0.000171732,2.12e-05,4.95e-05,0.00020747,0.0,0.0,2.56e-05,0.0,0.0,0.0,0.000148257,2.01e-05,4.99e-05,0.000193823,7.59e-05,0.00052954,0.0,0.0,0.01726292,0.0,0.000300434,4.86e-06,0.0,3.94e-06,0.0,3.84e-06,0.0,0.0,0.0
CCIS22906510ST-20-0,0.024486259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88e-06,0.0,0.0,0.0,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48e-06,0.0,0.0,0.0,3.12e-06,0.0,0.0,0.000169749,0.001660195,0.0,3.08e-06,0.00054774,0.0,0.002894769,0.000246255,0.00680469,6.45e-05,3.11e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-05,9.37e-06,1.03e-05,1.4e-05,2.6e-05,0.000112349,2.39e-06,2.44e-05,9.29e-06,2.64e-05,8.97e-06,1.67e-05,1.32e-05,7.91e-06,1.6e-05,1.02e-05,5.97e-06,3.96e-05,3.02e-06,2.23e-05,1.49e-06,1.94e-05,6.79e-05,6.35e-06,6.88e-05,1.66e-05,6.21e-06,6.75e-05,0.001097991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49e-06,3.49e-06,0.018573671,0.0,0.0,0.0,0.0,0.000211067,0.000498906,3.6e-05,0.006494935,0.000856127,0.0,0.0,0.0,0.004156214,0.000949794,1.62e-06,0.0,4.78e-06,0.0,0.007827791,0.032977199,0.018460693,0.017442044,0.000103798,0.0,3.84e-05,0.0,0.0,4.41e-06,0.0,4.91e-06,5.43e-05,1e-05,0.0,0.0,0.0
CCIS52370277ST-4-0,0.008670235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6e-05,0.0,0.0,0.0,0.0,0.0,0.0001239,0.000683759,0.0,0.0,0.0,4.3e-05,0.0,0.00125198,0.000342866,0.001553726,2.68e-05,4.35e-05,0.0,5.17e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000137139,0.000121102,1.92e-05,3.4e-06,0.00012741,2.53e-05,4.39e-06,3.44e-06,0.0,0.0,0.0,0.0,0.0,1.01e-05,0.0,0.0,0.0,2.92e-05,1.34e-05,1.48e-05,0.0,0.0,2.01e-05,0.0,2.17e-06,7.05e-06,4.12e-06,5.91e-05,0.00029796,0.0,0.0,0.0,0.0,0.0,1.8e-06,1.34e-06,0.0,0.0,0.0,0.000298581,0.0,0.0,0.0,0.000352147,0.000315467,0.003096921,0.000305987,0.072293404,0.0,0.0,0.0,0.009104469,0.000337101,2.6e-06,0.0,0.000839475,0.00010425,0.0,0.0265482,2.72e-05,0.035407956,5.19e-05,0.0,0.010720109,0.0,0.001173518,5.42e-05,0.0,0.005008741,0.001870032,0.000495469,0.01066881,0.000109289,0.0
CCIS02379307ST-4-0,0.000133298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000668466,3.21e-05,0.0,0.0,0.0,0.0,0.0,4.85e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08e-05,0.0,0.0,0.0,0.0,6.53e-05,0.0,0.0,0.0,0.0,0.0,3.07e-05,0.000118365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002515305,0.0,0.0,0.0,0.0,0.000100561,6.23e-05,0.00017207,0.0,0.0,3.04e-05,0.0,3.22e-05,0.0,0.0,0.0,0.0,1.01e-05,8.51e-05,0.0,9.39e-05,3.04e-05,3.04e-05,3.25e-05,0.0,8.04e-05,0.0,0.0,3.15e-05,0.0,0.0,0.0,3.17e-05,2.3e-05,0.0,0.002963983,2.62e-05,0.0,9.43e-05,6.68e-05,8.22e-05,0.0,0.0,0.0,0.002454976,0.006992336,0.0,0.0,0.000754061,0.001166623,0.003463653,0.004646785,0.00531998,0.0,0.0,0.0,0.001738833,0.0,0.0,0.0,3.34e-05,0.004318316,0.005698787,0.038225722,3.19e-05,0.00254072,0.000444846,0.0,0.002413325,0.0,0.0,0.0,0.0,0.000240715,0.0,7.59e-05,1.59e-05,0.0,0.0
CCIS48579360ST-4-0,0.001038171,3.99e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41e-05,0.0,0.0,0.0,0.0,4.67e-06,8.36e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121786629,0.0,0.0,0.000172911,0.0,0.0,0.001574527,0.0,0.0,0.0,0.0,8.39e-06,0.0,0.000287099,7.34e-05,0.00033051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-05,0.0,3.22e-05,0.0,1.48e-05,4.74e-06,7.85e-06,1.56e-07,3.18e-05,3.81e-05,3.37e-06,1.59e-05,1.51e-05,0.0,0.0,0.0,6.65e-06,3.94e-06,0.0,0.0,8.22e-06,3.88e-05,8.77e-06,0.0,0.0,0.0,4.15e-05,2.48e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59e-05,0.000261148,0.007075293,0.00433315,0.001010189,0.006776457,0.0,0.0,0.0,0.003519692,0.0,0.0,0.0,1.11e-05,0.020766253,0.000258063,0.017807121,0.002793578,0.001753277,0.000395214,0.0,0.000189395,0.0,0.0,4.1e-06,0.0,0.000268208,2.35e-05,0.000103859,3.69e-05,0.0,0.0
CCIS46467422ST-4-0,6.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,0.0,0.0,0.0,0.0,9.08e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000619174,2.16e-05,0.000790362,0.0,0.000561496,0.0,2.24e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81e-05,0.0,2.13e-05,0.0,0.0,0.0,0.0,7.85e-06,6.55e-06,0.0,2.15e-05,4.37e-05,0.0,4.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.41e-05,0.0,0.0,0.0,0.0,0.0,7.24e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85e-05,4.68e-05,0.000157325,7.02e-05,0.023918232,0.0,0.0,0.0,0.002769294,0.0,0.000371637,0.0,0.0,4.43e-05,0.0,0.019843748,0.0,0.004490065,0.0,0.0,0.000811448,0.0,0.0,0.007045983,0.000144661,0.013034878,7.16e-05,0.003132595,0.015592619,3.45e-05,0.0
CCIS54027808ST-4-0,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04e-06,0.0,0.0,2.35e-06,0.0,0.0,0.0,2.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095984847,0.0,0.0,0.0,0.0,0.0,0.008095831,1.03e-05,0.0,0.0,0.000107822,0.000387129,0.0,0.002219096,0.017116943,0.07561035,0.005685677,8.85e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000123741,0.0,0.0,0.0,0.0,0.00053556,0.000641738,0.000114874,0.000125526,0.000228089,0.000916354,2.64e-05,0.000289646,8.99e-05,0.00071231,0.000210939,0.000224873,0.000140025,0.000189689,0.000109257,6.86e-05,2.44e-05,0.000455752,0.000147621,0.000164126,0.00013659,0.000140744,0.001790877,0.000550997,0.000937458,0.000750412,0.000280855,0.000858381,0.019032131,0.0,0.0,0.0,0.0,9.81e-06,0.0,0.0,0.0,0.0,0.0,3.15e-05,0.0,0.0,0.0,0.000235471,0.021852095,0.010265619,0.018666368,0.002128843,0.0,0.0,0.0,6.89e-05,0.0,2.46e-06,0.0,2.26e-05,4.63e-05,0.004957306,0.046087822,1.01e-05,0.004689692,0.000453626,0.0,0.001453397,0.0,0.000143537,0.00019875,0.0,0.000112366,3.64e-05,0.000195862,4.04e-05,1.58e-05,0.0
CCIS15704761ST-4-0,2.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25e-05,0.0,0.0,0.0,0.0,0.0,2.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.01203038,5.83e-05,8.84e-05,1.75e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36e-05,9.57e-06,1.45e-05,0.000103501,4.39e-05,0.0,4.99e-05,1.38e-06,2.58e-05,8.8e-06,3.13e-05,8.77e-06,2.72e-05,0.0,4.17e-05,8.72e-06,7.44e-06,8.74e-06,2.61e-05,1.66e-05,0.0,8.31e-05,0.0,1.93e-05,4.04e-05,6.6e-06,3.32e-05,0.001371652,0.0,0.0,8.89e-06,1.79e-05,4.48e-05,0.000480793,1.37e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08e-06,2.8e-05,6.37e-06,4.05e-05,5.55e-06,0.0,0.0,0.0,4.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.003794074,5.31e-06,4.75e-05,0.0,0.0,0.011709755,0.0,0.0,1.33e-05,0.0,4.58e-06,0.002998434,1.35e-05,3.99e-06,0.0,0.0
CCIS11558985ST-4-0,0.000244847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12e-06,0.0,0.0,0.0,2.11e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004687278,9.21e-05,2.55e-05,0.0,0.0,0.0,0.0,0.000332425,3e-05,0.000994882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62e-05,0.0,0.0,1.6e-05,0.0,0.0,4.12e-05,0.0,1.81e-05,8.25e-06,8.25e-06,0.0,2.02e-07,8.14e-06,8.02e-06,8.09e-06,1.74e-05,3.18e-06,2.16e-06,3.48e-06,1.25e-06,2.45e-05,0.0,1.63e-05,0.0,0.0,1.83e-05,0.000279994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428765,0.005992887,0.002466433,0.008032244,0.003312097,0.0,0.0,0.0,0.000262174,6.14e-06,0.0,0.0,8.42e-06,0.004656944,0.000584806,0.019750711,0.006461758,0.003806203,0.000125333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32e-06,0.0,0.0,0.0
CCIS13047523ST-4-0,1.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000184329,0.0,0.0,8.2e-06,0.0,0.0,8.56e-06,0.0,0.0,0.0,1.67e-05,5.23e-05,0.0,0.004093019,0.000346642,0.001689107,0.000128423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76e-05,6.87e-06,0.000101782,1.38e-05,7.17e-05,6.28e-05,1.41e-05,7.93e-06,0.0,3.1e-05,3.24e-05,2.24e-06,2.43e-05,9.68e-06,1.27e-05,2.21e-05,4.09e-06,1.67e-05,3.44e-05,0.0,3.4e-05,4.14e-06,7.01e-05,3.46e-06,1.86e-05,9.56e-06,1.21e-05,0.000123569,4.58e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11e-06,0.0,0.0,1.21e-05,8.53e-06,0.000716741,0.038311385,0.020162936,0.005748933,0.0,0.0,0.0,2.64e-05,0.000295332,0.0,0.0,0.000242504,0.026813458,1.45e-05,0.132833142,0.0,2.63e-06,0.000330682,0.0,0.000368405,0.0,0.0,3.48e-05,0.0,4.81e-05,1.92e-05,0.000112272,2.85e-05,2.35e-06,0.0
CCIS94603952ST-4-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005279315,0.000110238,0.000731909,8.53e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51e-06,1.98e-05,1.06e-05,0.0,7.96e-07,1.95e-07,5.02e-06,2.88e-07,1.97e-07,0.0,0.0,0.0,0.0,0.0,1.3e-05,1.42e-05,6.44e-06,0.0,3.23e-06,0.0,0.0,2.13e-05,1.28e-05,0.0,3.08e-05,0.000247812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87e-05,0.030684916,0.007610969,0.019745019,0.009529173,0.0,0.0,0.0,0.011465402,6.1e-07,1.2e-06,0.0,0.0,0.008906054,0.003076783,0.049608882,0.002051722,0.003757043,0.000703169,0.0,0.008504628,0.0,0.0,3.66e-05,0.0,0.019600065,1.74e-05,0.01142106,0.006751808,8.05e-05,0.0
CCIS02856720ST-4-0,0.003195522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79e-06,1.88e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98e-05,0.0,0.0,0.00233976,0.0,0.0,0.0,0.000356616,0.0,0.0,3.52e-06,0.005639544,0.0,0.014199923,0.000134147,0.00096756,5.65e-05,4.94e-05,0.000147589,0.000118732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68e-05,0.000130316,4.43e-06,2.62e-05,0.000287809,0.000540109,1.7e-05,9.15e-06,3.63e-06,3.42e-06,1.6e-05,3.96e-06,0.0,0.0,5.64e-06,3.61e-06,3.62e-06,4.12e-05,1.42e-05,1.78e-05,3.92e-06,8.48e-06,2.38e-05,3.37e-05,1.9e-05,0.0,0.0,1.33e-05,0.000636132,0.0,0.0,0.0,0.0,0.0,1.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-05,0.000545385,0.003312089,0.00352373,0.022131793,0.0,0.0,0.0,0.004429054,0.000161931,0.001075212,0.0,8.65e-05,0.000529919,0.003293334,0.061799296,0.019539028,0.007032924,0.000352052,0.0,0.034759434,3.58e-06,0.001138625,5.35e-06,0.001887968,0.000838486,0.000146945,9.94e-06,5.94e-05,0.0,0.0
CCIS07648107ST-4-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75e-06,0.0,0.0,0.006922417,0.0,0.0,0.0,0.002336178,0.0,0.0,0.0,2.49e-05,0.0,0.036920768,8.71e-05,0.000187051,3.61e-06,1.7e-05,4.41e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32e-06,2.33e-06,1.57e-05,0.0,9.33e-06,4.69e-06,0.0,0.0,0.0,0.0,3.67e-06,6.38e-06,4.2e-06,3.63e-06,0.0,0.0,1.99e-06,3.64e-06,2.16e-05,0.0,8.7e-07,0.0,1.02e-05,0.0,2.03e-05,0.0,5.63e-06,3.86e-05,8.6e-05,0.0,0.0,0.0,0.0,0.0,2.22e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000144495,7.59e-05,0.016457083,0.037167006,0.0,0.0,0.0,0.000333587,0.000929556,1.95e-06,0.0,2.2e-05,0.022674663,0.0,3.06e-05,0.0213455,0.003967897,0.0,0.0,4.52e-05,0.0,0.0,2.42e-06,0.0,8.88e-05,2.94e-05,7.17e-05,0.027557422,9.52e-05,0.0
CCIS34604008ST-4-0,3.52e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013894881,0.0,0.0,0.000213767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-05,0.0,0.002800186,0.000289416,0.003682278,8.27e-05,6.73e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1e-05,9.23e-05,1.93e-05,9.05e-06,0.0,4.2e-05,0.0,1.55e-05,7.56e-06,3.39e-05,1.33e-05,1.1e-05,3.6e-06,1.49e-05,0.0,2.56e-05,3.4e-06,1.3e-05,0.0,0.0,1.35e-05,7.95e-06,2.8e-05,3.62e-06,4.1e-05,2.3e-05,6.5e-06,3.77e-05,0.000683092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05e-06,0.0,0.040988281,0.01004186,0.012693534,0.008091884,0.0,0.0,0.0,0.008648118,0.0,1.32e-05,1.9e-06,5.23e-05,0.018611347,0.001000441,0.000141159,0.002551426,0.00032357,6.59e-05,0.0,8.13e-05,0.0,9.47e-05,0.0,0.0,7.25e-06,2.91e-05,0.0,1.91e-06,0.0,0.0
CCIS63468405ST-4-0,0.012567062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81e-06,1.89e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078671452,0.0,0.0,0.00130004,0.0,0.0,0.004978698,4.19e-05,0.0,0.0,3.65e-06,3.38e-05,0.0,5.68e-05,5.66e-05,0.000337858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15e-05,8.62e-05,5.95e-05,1.48e-05,6.11e-06,1.9e-05,0.0,2.12e-05,0.0,1.04e-05,0.0,8.31e-06,1.11e-05,0.0,7.93e-06,0.0,1.26e-06,5.11e-05,8.81e-06,0.0,1.36e-05,3.74e-06,2.85e-06,1.16e-05,1.55e-05,0.0,0.0,4.32e-05,0.000209384,0.0,0.0,0.0,0.0,0.0,1.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94e-06,0.00097864,0.001583306,0.004269627,0.018120162,0.01286458,3.91e-06,0.0,0.0,0.003630409,1.26e-05,2.11e-06,0.0,1.51e-05,0.019491951,0.000212536,0.004158698,4.51e-05,0.003431342,0.000415809,1.91e-06,0.074664563,0.0,0.0,7.02e-06,0.001596174,0.00532978,9.81e-05,0.0,0.0,0.0,0.0
CCIS16383318ST-4-0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,3.39e-06,0.0,0.0,0.0,0.0,0.0,1.83e-05,0.0,1.68e-06,0.0,0.0,0.0,0.0,0.0,4.59e-06,0.0,0.036914908,0.0,0.0,7.06e-05,0.0,0.0,0.002728443,2.91e-06,0.0,0.0,0.000389875,0.003370742,2.97e-06,0.002216431,0.008822036,0.063507003,0.00190673,7.87e-05,0.0,7.83e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00070523,0.0013868,9.83e-05,2.4e-05,0.000167458,0.000672617,9.32e-06,9.86e-05,2.63e-05,2.96e-05,8.35e-06,4.77e-05,1.2e-05,1.02e-05,0.00017574,1.03e-05,0.0,0.000236993,2.12e-05,1.75e-05,3.63e-05,3.03e-05,0.000242673,1.85e-05,0.000214423,0.00049118,7.07e-05,0.00013998,0.007169783,0.0,0.0,0.0,0.0,0.0,1.73e-05,3.07e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.22e-05,3.84e-06,0.000678802,4.94e-05,0.001055672,0.001902304,0.0,0.0,0.0,0.005982353,0.0,0.0,0.0,0.0,0.00148644,0.000302996,0.010250718,0.001216592,0.000861636,0.004901035,0.0,0.011746813,0.0,0.0,0.001349421,0.0,0.001168386,2.25e-05,0.000669149,7.31e-05,2.79e-06,0.0
